"","X","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","confidence","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"6411",6411,19,"19_4e1ae6be",4,4,"Right_lead",0,1,1.0800104404791,0.0800104404790976,1,0,0.203767252637657,"Male",1,39,"4e1ae6be"
"6429",6429,19,"19_4e1ae6be",-4,4,"Right_lead",0,1,1.0258491536132,0.0258491536132048,1,1,0.132857469030163,"Male",1,55,"4e1ae6be"
"6442",6442,19,"19_4e1ae6be",4,4,"Right_lead",0,1,1.02257394502048,0.0225739450204843,1,0,0.157141689533564,"Male",1,67,"4e1ae6be"
"6451",6451,19,"19_4e1ae6be",-4,4,"Right_lead",0,1,1.15624309563208,0.156243095632084,-1,1,0.186580204217219,"Male",0,75,"4e1ae6be"
"6457",6457,19,"19_4e1ae6be",-4,4,"Right_lead",0,1,0.977918118523499,-0.0220818814765011,1,0,0.16567580244429,"Male",1,80,"4e1ae6be"
"6459",6459,19,"19_4e1ae6be",-2,2,"Right_lead",0,1,0.919951634606252,-0.0800483653937478,1,1,0.169015020378388,"Male",1,82,"4e1ae6be"
"6461",6461,19,"19_4e1ae6be",1,1,"Right_lead",0,1,0.975897686113431,-0.0241023138865689,1,1,0.161083351472127,"Male",1,84,"4e1ae6be"
"6465",6465,19,"19_4e1ae6be",2,2,"Right_lead",0,1,0.892441440340413,-0.107558559659587,1,0,0.174680117970919,"Male",1,88,"4e1ae6be"
"6468",6468,19,"19_4e1ae6be",-4,4,"Right_lead",0,1,0.843687722884297,-0.156312277115703,1,1,0.162555426210378,"Male",1,90,"4e1ae6be"
"6471",6471,19,"19_4e1ae6be",4,4,"Right_lead",0,1,1.0789365688099,0.0789365688099033,1,1,0.211315756717474,"Male",1,93,"4e1ae6be"
"6481",6481,2,"2_7f06bdda",3,3,"Right_lead",1,0,0.879966912779445,-0.120033087220555,1,0,0.195597833679877,"Female",1,101,"7f06bdda"
"6484",6484,2,"2_7f06bdda",3,3,"Right_lead",1,0,0.942854343245005,-0.0571456567549948,-1,0,0.208824966944027,"Female",0,104,"7f06bdda"
"6485",6485,2,"2_7f06bdda",-1,1,"Right_lead",1,0,1.01281467029672,0.0128146702967191,-1,1,0.216064690893094,"Female",0,105,"7f06bdda"
"6490",6490,2,"2_7f06bdda",-3,3,"Right_lead",1,0,1.1758407603068,0.175840760306801,-1,0,0.0935374293322458,"Female",0,11,"7f06bdda"
"6497",6497,2,"2_7f06bdda",-1,1,"Right_lead",1,0,0.951968073744853,-0.0480319262551466,-1,0,0.168657241641946,"Female",0,116,"7f06bdda"
"6499",6499,2,"2_7f06bdda",-3,3,"Right_lead",1,0,0.995314820873308,-0.00468517912669242,-1,0,0.173479314395638,"Female",0,118,"7f06bdda"
"6504",6504,2,"2_7f06bdda",-3,3,"Right_lead",1,0,1.01707782105798,0.0170778210579818,-1,0,0.202254740422485,"Female",0,122,"7f06bdda"
"6519",6519,2,"2_7f06bdda",3,3,"Right_lead",1,0,0.684263383122743,-0.315736616877257,-1,0,0.101294275154182,"Female",0,21,"7f06bdda"
"6520",6520,2,"2_7f06bdda",-4,4,"Right_lead",1,0,0.602995162264345,-0.397004837735655,1,0,0.0963407557094862,"Female",1,22,"7f06bdda"
"6522",6522,2,"2_7f06bdda",4,4,"Right_lead",1,0,0.0591230290822791,-0.940876970917721,-1,1,0.0127308066790373,"Female",0,24,"7f06bdda"
"6526",6526,2,"2_7f06bdda",1,1,"Right_lead",1,0,0.346058745823096,-0.653941254176904,1,0,0.0552952262116992,"Female",1,28,"7f06bdda"
"6529",6529,2,"2_7f06bdda",-4,4,"Right_lead",1,0,0.778098725456166,-0.221901274543834,-1,0,0.100248755186931,"Female",0,30,"7f06bdda"
"6531",6531,2,"2_7f06bdda",-3,3,"Right_lead",1,0,0.909550579997369,-0.0904494200026311,1,0,0.116995218388972,"Female",1,32,"7f06bdda"
"6538",6538,2,"2_7f06bdda",0,0,"Right_lead",1,0,1.0164960152037,0.0164960152036955,1,0,0.199456324145647,"Female",1,39,"7f06bdda"
"6544",6544,2,"2_7f06bdda",-2,2,"Right_lead",1,0,0.982323157509454,-0.0176768424905458,-1,0,0.15862224531792,"Female",0,44,"7f06bdda"
"6546",6546,2,"2_7f06bdda",3,3,"Right_lead",1,0,0.873664150101203,-0.126335849898797,-1,0,0.137343239706507,"Female",0,46,"7f06bdda"
"6547",6547,2,"2_7f06bdda",-3,3,"Right_lead",1,0,0.767651928114982,-0.232348071885018,1,1,0.119189615396931,"Female",1,47,"7f06bdda"
"6551",6551,2,"2_7f06bdda",-4,4,"Right_lead",1,0,0.896026225938206,-0.103973774061794,-1,0,0.138715222727386,"Female",0,50,"7f06bdda"
"6555",6555,2,"2_7f06bdda",-4,4,"Right_lead",1,0,0.978961709313711,-0.0210382906862893,-1,0,0.114146912366431,"Female",0,54,"7f06bdda"
"6569",6569,2,"2_7f06bdda",-3,3,"Right_lead",1,0,1.38689220660856,0.386892206608558,-1,0,0.171015843423847,"Female",0,67,"7f06bdda"
"6573",6573,2,"2_7f06bdda",4,4,"Right_lead",1,0,1.0808115366041,0.0808115366040951,-1,1,0.176025272924811,"Female",0,70,"7f06bdda"
"6574",6574,2,"2_7f06bdda",0,0,"Right_lead",1,0,1.02931165123723,0.0293116512372285,1,0,0.193694798202734,"Female",1,71,"7f06bdda"
"6576",6576,2,"2_7f06bdda",-1,1,"Right_lead",1,0,0.953460176276534,-0.0465398237234661,1,0,0.183034561111216,"Female",1,73,"7f06bdda"
"6578",6578,2,"2_7f06bdda",-4,4,"Right_lead",1,0,1.0071331642866,0.00713316428659749,-1,0,0.180455465397155,"Female",0,75,"7f06bdda"
"6581",6581,2,"2_7f06bdda",1,1,"Right_lead",1,0,0.897875361656162,-0.102124638343838,-1,0,0.180281888874827,"Female",0,78,"7f06bdda"
"6589",6589,2,"2_7f06bdda",-4,4,"Right_lead",1,0,0.846299195960746,-0.153700804039254,1,1,0.150049531794892,"Female",1,85,"7f06bdda"
"6599",6599,2,"2_7f06bdda",1,1,"Right_lead",1,0,0.733106422649335,-0.266893577350665,-1,0,0.156551327837469,"Female",0,94,"7f06bdda"
"6600",6600,2,"2_7f06bdda",-3,3,"Right_lead",1,0,0.814001052252404,-0.185998947747596,1,1,0.178155369042659,"Female",1,95,"7f06bdda"
"6609",6609,20,"20_e7f4e603",-4,4,"Right_lead",1,0,0.824353976145544,-0.175646023854456,1,1,0.201806901438719,"Female",1,102,"e7f4e603"
"6613",6613,20,"20_e7f4e603",-3,3,"Right_lead",1,0,0.70200664894764,-0.29799335105236,1,0,0.197132004152482,"Female",1,106,"e7f4e603"
"6620",6620,20,"20_e7f4e603",4,4,"Right_lead",1,0,1.11533900261194,0.115339002611942,1,0,0.174453892842666,"Female",1,112,"e7f4e603"
"6621",6621,20,"20_e7f4e603",2,2,"Right_lead",1,0,1.11430364401073,0.114303644010731,1,0,0.172917936231993,"Female",1,113,"e7f4e603"
"6632",6632,20,"20_e7f4e603",3,3,"Right_lead",1,0,1.11928023097617,0.119280230976173,1,0,0.209844529402643,"Female",1,123,"e7f4e603"
"6640",6640,20,"20_e7f4e603",4,4,"Right_lead",1,0,1.01352175524156,0.0135217552415594,1,0,0.150130566790627,"Female",1,16,"e7f4e603"
"6641",6641,20,"20_e7f4e603",-1,1,"Right_lead",1,0,1.06428615473196,0.0642861547319562,-1,0,0.138904141978348,"Female",0,17,"e7f4e603"
"6642",6642,20,"20_e7f4e603",-3,3,"Right_lead",1,0,1.11241416295094,0.112414162950943,-1,0,0.152035936682511,"Female",0,18,"e7f4e603"
"6643",6643,20,"20_e7f4e603",-4,4,"Right_lead",1,0,0.963344751547906,-0.0366552484520943,1,1,0.135388984562226,"Female",1,19,"e7f4e603"
"6645",6645,20,"20_e7f4e603",-3,3,"Right_lead",1,0,1.18829712214247,0.188297122142474,-4,0,0.130985190833696,"Female",0,20,"e7f4e603"
"6658",6658,20,"20_e7f4e603",-2,2,"Right_lead",1,0,0.946660940954045,-0.0533390590459547,1,1,0.119199523821283,"Female",1,32,"e7f4e603"
"6669",6669,20,"20_e7f4e603",-4,4,"Right_lead",1,0,0.683736013117377,-0.316263986882623,-1,0,0.140880883010221,"Female",0,42,"e7f4e603"
"6672",6672,20,"20_e7f4e603",4,4,"Right_lead",1,0,0.714562656836841,-0.285437343163159,-1,1,0.146630364957995,"Female",0,45,"e7f4e603"
"6676",6676,20,"20_e7f4e603",3,3,"Right_lead",1,0,0.944102669506354,-0.0558973304936464,-1,1,0.137648586400463,"Female",0,49,"e7f4e603"
"6686",6686,20,"20_e7f4e603",4,4,"Right_lead",1,0,1.03791064861805,0.037910648618052,1,1,0.120571458803604,"Female",1,58,"e7f4e603"
"6690",6690,20,"20_e7f4e603",-2,2,"Right_lead",1,0,0.932312659075877,-0.0676873409241232,1,1,0.138712247260439,"Female",1,61,"e7f4e603"
"6693",6693,20,"20_e7f4e603",2,2,"Right_lead",1,0,0.596393094378615,-0.403606905621385,1,0,0.132280725112756,"Female",1,64,"e7f4e603"
"6697",6697,20,"20_e7f4e603",4,4,"Right_lead",1,0,0.855489614759286,-0.144510385240714,2,0,0.141797364488236,"Female",1,68,"e7f4e603"
"6702",6702,20,"20_e7f4e603",3,3,"Right_lead",1,0,1.37183433042391,0.371834330423913,1,0,0.20291199047764,"Female",1,72,"e7f4e603"
"6707",6707,20,"20_e7f4e603",-4,4,"Right_lead",1,0,1.33427847013912,0.334278470139122,-1,0,0.208044947839789,"Female",0,77,"e7f4e603"
"6722",6722,20,"20_e7f4e603",-1,1,"Right_lead",1,0,0.922832356986706,-0.077167643013294,1,0,0.179922358653926,"Female",1,90,"e7f4e603"
"6723",6723,20,"20_e7f4e603",3,3,"Right_lead",1,0,0.980283640526072,-0.0197163594739276,-1,1,0.195750232405022,"Female",0,91,"e7f4e603"
"6725",6725,20,"20_e7f4e603",-1,1,"Right_lead",1,0,0.990188180732805,-0.00981181926719477,-1,0,0.191932356886996,"Female",0,93,"e7f4e603"
"6730",6730,20,"20_e7f4e603",-2,2,"Right_lead",1,0,0.931884358945974,-0.0681156410540265,1,0,0.206312295066083,"Female",1,98,"e7f4e603"
"6735",6735,21,"21_551e6c39",4,4,"Right_lead",0,1,1.19056209642258,0.190562096422576,1,0,0.186622111573311,"Male",1,101,"551e6c39"
"6743",6743,21,"21_551e6c39",2,2,"Right_lead",0,1,1.09673557237647,0.0967355723764693,-1,1,0.21591094669781,"Male",0,109,"551e6c39"
"6746",6746,21,"21_551e6c39",2,2,"Right_lead",0,1,0.955639410694186,-0.0443605893058143,-1,1,0.172002781608967,"Male",0,111,"551e6c39"
"6753",6753,21,"21_551e6c39",3,3,"Right_lead",0,1,0.892787313402779,-0.107212686597221,-1,1,0.155946726972014,"Male",0,118,"551e6c39"
"6754",6754,21,"21_551e6c39",-1,1,"Right_lead",0,1,0.912770547212871,-0.0872294527871286,-1,1,0.176645570516177,"Male",0,119,"551e6c39"
"6762",6762,21,"21_551e6c39",-1,1,"Right_lead",0,1,0.86749606220811,-0.13250393779189,1,1,0.154094658565628,"Male",1,126,"551e6c39"
"6769",6769,21,"21_551e6c39",-2,2,"Right_lead",0,1,1.60593552460487,0.605935524604869,-1,1,0.144121382112274,"Male",0,18,"551e6c39"
"6772",6772,21,"21_551e6c39",4,4,"Right_lead",0,1,-17.8281562457511,-18.8281562457511,1,0,0.162134538540729,"Male",1,20,"551e6c39"
"6776",6776,21,"21_551e6c39",-3,3,"Right_lead",0,1,8.31758521862876,7.31758521862876,-1,0,0.141654173940521,"Male",0,24,"551e6c39"
"6785",6785,21,"21_551e6c39",3,3,"Right_lead",0,1,1.02404415763392,0.0240441576339208,-1,0,0.116592134584317,"Male",0,32,"551e6c39"
"6806",6806,21,"21_551e6c39",3,3,"Right_lead",0,1,0.944235880454538,-0.0557641195454619,1,1,0.137288167140132,"Male",1,51,"551e6c39"
"6810",6810,21,"21_551e6c39",4,4,"Right_lead",0,1,0.958410825282356,-0.0415891747176438,-1,0,0.118804242619363,"Male",0,55,"551e6c39"
"6814",6814,21,"21_551e6c39",1,1,"Right_lead",0,1,1.03772161606497,0.0377216160649676,-1,1,0.163811114926941,"Male",0,59,"551e6c39"
"6817",6817,21,"21_551e6c39",3,3,"Right_lead",0,1,1.04740185516485,0.0474018551648492,1,0,0.153427141605107,"Male",1,61,"551e6c39"
"6828",6828,21,"21_551e6c39",3,3,"Right_lead",0,1,1.32613863511878,0.32613863511878,1,1,0.183404039888057,"Male",1,71,"551e6c39"
"6831",6831,21,"21_551e6c39",3,3,"Right_lead",0,1,1.04472162383871,0.0447216238387063,-1,1,0.176684400435479,"Male",0,74,"551e6c39"
"6835",6835,21,"21_551e6c39",3,3,"Right_lead",0,1,1.15646530191493,0.156465301914934,1,1,0.201201515931971,"Male",1,78,"551e6c39"
"6840",6840,21,"21_551e6c39",-3,3,"Right_lead",0,1,1.11945728005175,0.119457280051753,-1,1,0.185871490645353,"Male",0,82,"551e6c39"
"6843",6843,21,"21_551e6c39",2,2,"Right_lead",0,1,1.23860824585184,0.238608245851838,1,1,0.183855688730509,"Male",1,85,"551e6c39"
"6845",6845,21,"21_551e6c39",4,4,"Right_lead",0,1,1.43325957165253,0.433259571652532,1,0,0.207261996615518,"Male",1,87,"551e6c39"
"6846",6846,21,"21_551e6c39",3,3,"Right_lead",0,1,1.30028441907255,0.300284419072547,-1,1,0.19315768237113,"Male",0,88,"551e6c39"
"6847",6847,21,"21_551e6c39",-1,1,"Right_lead",0,1,1.23271502913748,0.232715029137476,-1,1,0.205756730782773,"Male",0,89,"551e6c39"
"6849",6849,21,"21_551e6c39",-1,1,"Right_lead",0,1,1.38580920554716,0.385809205547156,-1,1,0.2065360032776,"Male",0,90,"551e6c39"
"6851",6851,21,"21_551e6c39",2,2,"Right_lead",0,1,1.19272643391254,0.192726433912539,1,1,0.205768844154784,"Male",1,92,"551e6c39"
"6853",6853,21,"21_551e6c39",3,3,"Right_lead",0,1,1.18387930567581,0.183879305675809,-1,0,0.193950844844085,"Male",0,94,"551e6c39"
"6855",6855,21,"21_551e6c39",-3,3,"Right_lead",0,1,1.02097935044341,0.020979350443409,1,1,0.201986949114975,"Male",1,96,"551e6c39"
"6858",6858,21,"21_551e6c39",4,4,"Right_lead",0,1,1.0912215845613,0.0912215845613,1,1,0.208068194663691,"Male",1,99,"551e6c39"
"6862",6862,22,"22_2c92b526",1,1,"Right_lead",0,1,0.838657601852611,-0.161342398147389,1,1,0.18494626450257,"Male",1,101,"2c92b526"
"6870",6870,22,"22_2c92b526",-1,1,"Right_lead",0,1,1.04595377009226,0.0459537700922592,1,1,0.226003858803876,"Male",1,109,"2c92b526"
"6871",6871,22,"22_2c92b526",1,1,"Right_lead",0,1,1.5001218461825,0.500121846182498,5,0,0.142422117635117,"Male",1,11,"2c92b526"
"6874",6874,22,"22_2c92b526",4,4,"Right_lead",0,1,1.31129118393021,0.311291183930215,5,0,0.198657578687352,"Male",1,112,"2c92b526"
"6886",6886,22,"22_2c92b526",2,2,"Right_lead",0,1,1.03220551086997,0.0322055108699741,4,0,0.205213512036577,"Male",1,123,"2c92b526"
"6891",6891,22,"22_2c92b526",-4,4,"Right_lead",0,1,1.31891513160828,0.318915131608276,4,0,0.178067267667567,"Male",1,13,"2c92b526"
"6893",6893,22,"22_2c92b526",-1,1,"Right_lead",0,1,1.09741303595408,0.097413035954075,3,0,0.160977883994566,"Male",1,15,"2c92b526"
"6894",6894,22,"22_2c92b526",4,4,"Right_lead",0,1,1.11613732307576,0.116137323075757,5,0,0.151893364142673,"Male",1,16,"2c92b526"
"6895",6895,22,"22_2c92b526",3,3,"Right_lead",0,1,1.43137032806864,0.43137032806864,2,0,0.153623503328474,"Male",1,17,"2c92b526"
"6896",6896,22,"22_2c92b526",3,3,"Right_lead",0,1,1.6053482375882,0.605348237588202,1,1,0.165740253903956,"Male",1,18,"2c92b526"
"6903",6903,22,"22_2c92b526",3,3,"Right_lead",0,1,7.22740783299301,6.22740783299301,2,0,0.22338505517074,"Male",1,24,"2c92b526"
"6904",6904,22,"22_2c92b526",1,1,"Right_lead",0,1,-39.4268891609129,-40.4268891609129,2,1,0.232564309343136,"Male",1,25,"2c92b526"
"6906",6906,22,"22_2c92b526",3,3,"Right_lead",0,1,1.91896906257447,0.91896906257447,3,0,0.190913710282128,"Male",1,27,"2c92b526"
"6913",6913,22,"22_2c92b526",3,3,"Right_lead",0,1,1.12059184484297,0.120591844842965,2,0,0.157133721038163,"Male",1,33,"2c92b526"
"6914",6914,22,"22_2c92b526",4,4,"Right_lead",0,1,1.23241286492189,0.232412864921887,2,0,0.161950590150412,"Male",1,34,"2c92b526"
"6918",6918,22,"22_2c92b526",-2,2,"Right_lead",0,1,1.04694543188449,0.0469454318844862,2,0,0.192557232314977,"Male",1,38,"2c92b526"
"6919",6919,22,"22_2c92b526",-1,1,"Right_lead",0,1,0.955972496714823,-0.044027503285177,3,0,0.195308268011939,"Male",1,39,"2c92b526"
"6922",6922,22,"22_2c92b526",2,2,"Right_lead",0,1,1.09161320981772,0.0916132098177211,3,0,0.195396589221827,"Male",1,41,"2c92b526"
"6940",6940,22,"22_2c92b526",-4,4,"Right_lead",0,1,1.01540353775848,0.015403537758482,1,0,0.16730173292675,"Male",1,58,"2c92b526"
"6943",6943,22,"22_2c92b526",-1,1,"Right_lead",0,1,0.920850806936684,-0.0791491930633162,1,1,0.162700241222227,"Male",1,60,"2c92b526"
"6947",6947,22,"22_2c92b526",-4,4,"Right_lead",0,1,0.595304515636757,-0.404695484363243,1,1,0.129053817338361,"Male",1,64,"2c92b526"
"6952",6952,22,"22_2c92b526",-4,4,"Right_lead",0,1,1.18010907441428,0.180109074414277,-2,0,0.15427283988604,"Male",0,69,"2c92b526"
"6954",6954,22,"22_2c92b526",-1,1,"Right_lead",0,1,1.29638761839168,0.296387618391675,1,0,0.168242805497115,"Male",1,70,"2c92b526"
"6971",6971,22,"22_2c92b526",2,2,"Right_lead",0,1,1.17937530153484,0.17937530153484,2,0,0.165123089314744,"Male",1,86,"2c92b526"
"6974",6974,22,"22_2c92b526",3,3,"Right_lead",0,1,1.0671171566743,0.0671171566742974,1,0,0.194560941141417,"Male",1,89,"2c92b526"
"6978",6978,22,"22_2c92b526",2,2,"Right_lead",0,1,1.07297944708666,0.0729794470866603,1,1,0.209121419333037,"Male",1,92,"2c92b526"
"6981",6981,22,"22_2c92b526",2,2,"Right_lead",0,1,1.15796761013943,0.157967610139431,1,1,0.227421815249542,"Male",1,95,"2c92b526"
"6987",6987,23,"23_2d5c604a",-4,4,"Right_lead",1,1,0.656592596711535,-0.343407403288465,1,1,0.0682954587119891,"Female",1,10,"2d5c604a"
"7006",7006,23,"23_2d5c604a",3,3,"Right_lead",1,1,1.02904533553179,0.0290453355317906,1,1,0.171619767498474,"Female",1,117,"2d5c604a"
"7021",7021,23,"23_2d5c604a",-4,4,"Right_lead",1,1,1.21916733865378,0.219167338653779,-1,1,0.145615722796757,"Female",0,16,"2d5c604a"
"7030",7030,23,"23_2d5c604a",4,4,"Right_lead",1,1,2.5949508688407,1.5949508688407,1,0,0.199885031135101,"Female",1,24,"2d5c604a"
"7034",7034,23,"23_2d5c604a",4,4,"Right_lead",1,1,1.93218735750638,0.932187357506379,1,1,0.175542762900168,"Female",1,28,"2d5c604a"
"7063",7063,23,"23_2d5c604a",2,2,"Right_lead",1,1,0.959439750910958,-0.040560249089042,1,1,0.123337992159068,"Female",1,54,"2d5c604a"
"7072",7072,23,"23_2d5c604a",-4,4,"Right_lead",1,1,0.958491769020133,-0.0415082309798674,2,1,0.169794977690942,"Female",1,62,"2d5c604a"
"7073",7073,23,"23_2d5c604a",-1,1,"Right_lead",1,1,0.830530903360166,-0.169469096639834,1,1,0.168022788696743,"Female",1,63,"2d5c604a"
"7076",7076,23,"23_2d5c604a",1,1,"Right_lead",1,1,0.848083742887435,-0.151916257112565,-1,1,0.145078320133527,"Female",0,66,"2d5c604a"
"7078",7078,23,"23_2d5c604a",-2,2,"Right_lead",1,1,0.8887699937759,-0.1112300062241,-2,1,0.144582162309948,"Female",0,68,"2d5c604a"
"7081",7081,23,"23_2d5c604a",1,1,"Right_lead",1,1,1.0199034361066,0.0199034361065973,1,1,0.162550492818697,"Female",1,70,"2d5c604a"
"7084",7084,23,"23_2d5c604a",-1,1,"Right_lead",1,1,1.17744455102879,0.177444551028793,-1,1,0.19573821863439,"Female",0,73,"2d5c604a"
"7088",7088,23,"23_2d5c604a",1,1,"Right_lead",1,1,1.1520308844769,0.152030884476904,1,1,0.195923095365034,"Female",1,77,"2d5c604a"
"7089",7089,23,"23_2d5c604a",-4,4,"Right_lead",1,1,1.22257624414071,0.222576244140705,-2,1,0.207602030108018,"Female",0,78,"2d5c604a"
"7097",7097,23,"23_2d5c604a",4,4,"Right_lead",1,1,1.21087524018561,0.210875240185605,2,0,0.17829589499064,"Female",1,85,"2d5c604a"
"7110",7110,23,"23_2d5c604a",1,1,"Right_lead",1,1,1.06898345585158,0.0689834558515754,-1,1,0.194879665971062,"Female",0,97,"2d5c604a"
"7112",7112,23,"23_2d5c604a",-2,2,"Right_lead",1,1,1.05674108289956,0.0567410828995585,-2,0,0.221479928485467,"Female",0,99,"2d5c604a"
"7115",7115,24,"24_2c92b526",2,2,"Right_lead",0,0,0.935924591504918,-0.0640754084950823,-1,1,0.21235395805455,"Male",0,100,"2c92b526"
"7122",7122,24,"24_2c92b526",2,2,"Right_lead",0,0,0.93174615507158,-0.0682538449284201,-1,1,0.217992665682123,"Male",0,107,"2c92b526"
"7131",7131,24,"24_2c92b526",-1,1,"Right_lead",0,0,0.971032744028432,-0.0289672559715678,1,0,0.143468457834318,"Male",1,115,"2c92b526"
"7142",7142,24,"24_2c92b526",-2,2,"Right_lead",0,0,0.982144458906205,-0.0178555410937952,2,0,0.178345122815725,"Male",1,125,"2c92b526"
"7144",7144,24,"24_2c92b526",-1,1,"Right_lead",0,0,0.88047566305291,-0.11952433694709,2,0,0.147093809195817,"Male",1,127,"2c92b526"
"7150",7150,24,"24_2c92b526",3,3,"Right_lead",0,0,1.49375208043646,0.493752080436457,2,0,0.177062357465565,"Male",1,18,"2c92b526"
"7155",7155,24,"24_2c92b526",1,1,"Right_lead",0,0,1.8846740576718,0.884674057671798,1,1,0.207098247971799,"Male",1,22,"2c92b526"
"7158",7158,24,"24_2c92b526",-2,2,"Right_lead",0,0,1.57142623240068,0.571426232400678,2,0,0.247750774756062,"Male",1,25,"2c92b526"
"7160",7160,24,"24_2c92b526",-1,1,"Right_lead",0,0,1.36068361168416,0.36068361168416,1,1,0.194025866347174,"Male",1,27,"2c92b526"
"7167",7167,24,"24_2c92b526",2,2,"Right_lead",0,0,1.02210345570235,0.0221034557023512,2,0,0.149875242048667,"Male",1,33,"2c92b526"
"7171",7171,24,"24_2c92b526",-1,1,"Right_lead",0,0,1.11762366842505,0.117623668425049,-1,1,0.166714898423686,"Male",0,37,"2c92b526"
"7173",7173,24,"24_2c92b526",-3,3,"Right_lead",0,0,1.10260487380221,0.102604873802214,1,0,0.19180711520846,"Male",1,39,"2c92b526"
"7189",7189,24,"24_2c92b526",2,2,"Right_lead",0,0,1.06847314765474,0.0684731476547413,3,0,0.134097448141552,"Male",1,53,"2c92b526"
"7195",7195,24,"24_2c92b526",4,4,"Right_lead",0,0,0.967867176014814,-0.0321328239851856,-2,1,0.175817547722746,"Male",0,59,"2c92b526"
"7200",7200,24,"24_2c92b526",-4,4,"Right_lead",0,0,0.742731777282443,-0.257268222717557,1,0,0.160992271153563,"Male",1,63,"2c92b526"
"7206",7206,24,"24_2c92b526",2,2,"Right_lead",0,0,0.936714994891755,-0.0632850051082445,1,0,0.158433817153016,"Male",1,69,"2c92b526"
"7209",7209,24,"24_2c92b526",3,3,"Right_lead",0,0,1.00200813940127,0.00200813940126765,1,1,0.194640574696986,"Male",1,71,"2c92b526"
"7219",7219,24,"24_2c92b526",3,3,"Right_lead",0,0,1.03174903546262,0.0317490354626198,1,0,0.189898588863969,"Male",1,80,"2c92b526"
"7222",7222,24,"24_2c92b526",3,3,"Right_lead",0,0,1.16615873502102,0.16615873502102,3,0,0.218401860940081,"Male",1,83,"2c92b526"
"7223",7223,24,"24_2c92b526",-4,4,"Right_lead",0,0,1.10290122494967,0.102901224949671,1,0,0.17943271403898,"Male",1,84,"2c92b526"
"7226",7226,24,"24_2c92b526",3,3,"Right_lead",0,0,1.120299068636,0.120299068636,2,0,0.204982552997167,"Male",1,87,"2c92b526"
"7231",7231,24,"24_2c92b526",-3,3,"Right_lead",0,0,0.912906086827274,-0.0870939131727259,1,0,0.192313220765256,"Male",1,91,"2c92b526"
"7233",7233,24,"24_2c92b526",2,2,"Right_lead",0,0,1.03464381016728,0.0346438101672788,1,0,0.202187941160359,"Male",1,93,"2c92b526"
"7238",7238,24,"24_2c92b526",1,1,"Right_lead",0,0,1.00394439041807,0.00394439041807249,3,0,0.219276071733988,"Male",1,98,"2c92b526"
"7242",7242,25,"25_34a2bd05",-1,1,"Right_lead",1,0,0.930153700432109,-0.0698462995678913,2,1,0.203769658940212,"Female",1,100,"34a2bd05"
"7244",7244,25,"25_34a2bd05",1,1,"Right_lead",1,0,0.970531934374445,-0.0294680656255547,2,0,0.198243850596746,"Female",1,102,"34a2bd05"
"7264",7264,25,"25_34a2bd05",2,2,"Right_lead",1,0,1.03634561351664,0.0363456135166405,2,1,0.216879372867833,"Female",1,120,"34a2bd05"
"7276",7276,25,"25_34a2bd05",-4,4,"Right_lead",1,0,1.09111893039016,0.0911189303901598,-1,0,0.134691598187933,"Female",0,17,"34a2bd05"
"7287",7287,25,"25_34a2bd05",3,3,"Right_lead",1,0,0.943533072237845,-0.0564669277621548,-1,1,0.138121877653904,"Female",0,27,"34a2bd05"
"7291",7291,25,"25_34a2bd05",-1,1,"Right_lead",1,0,0.752608076845233,-0.247391923154767,1,0,0.0878682286357722,"Female",1,30,"34a2bd05"
"7293",7293,25,"25_34a2bd05",-4,4,"Right_lead",1,0,0.9389550763276,-0.0610449236723996,-1,1,0.10634149976991,"Female",0,32,"34a2bd05"
"7296",7296,25,"25_34a2bd05",2,2,"Right_lead",1,0,0.949440609429489,-0.0505593905705106,-1,1,0.147445730724708,"Female",0,35,"34a2bd05"
"7299",7299,25,"25_34a2bd05",-4,4,"Right_lead",1,0,1.07700128389348,0.077001283893477,-2,0,0.182198641639365,"Female",0,38,"34a2bd05"
"7302",7302,25,"25_34a2bd05",1,1,"Right_lead",1,0,2.15437293213967,1.15437293213967,2,1,0.217855018621056,"Female",1,40,"34a2bd05"
"7309",7309,25,"25_34a2bd05",3,3,"Right_lead",1,0,1.63601549289302,0.636015492893016,2,0,0.190482968135988,"Female",1,47,"34a2bd05"
"7310",7310,25,"25_34a2bd05",-1,1,"Right_lead",1,0,1.16054742590019,0.16054742590019,2,0,0.158139270699324,"Female",1,48,"34a2bd05"
"7313",7313,25,"25_34a2bd05",2,2,"Right_lead",1,0,1.28096173007853,0.280961730078533,1,1,0.162375991281238,"Female",1,50,"34a2bd05"
"7320",7320,25,"25_34a2bd05",-3,3,"Right_lead",1,0,1.22697518186585,0.22697518186585,-2,0,0.141530675332202,"Female",0,57,"34a2bd05"
"7326",7326,25,"25_34a2bd05",4,4,"Right_lead",1,0,1.16807050346829,0.168070503468293,-2,1,0.165479217665069,"Female",0,62,"34a2bd05"
